time_step,method,feature_mode,num_pedestrians,num_clusters,noise_ratio,raw_dbscan_num_clusters,raw_dbscan_noise_ratio,used_fallback,runtime_sec,eps,min_samples,window_size,momentum_alpha,position_weight,motion_weight
850,dbscan_kmeans_fallback,instant_velocity,43,7,0.32558139534883723,7,0.32558139534883723,0,0.0006108283996582031,0.8,2,5,0.7,1.0,1.0
860,dbscan_kmeans_fallback,instant_velocity,42,9,0.2857142857142857,9,0.2857142857142857,0,0.0005927085876464844,0.8,2,5,0.7,1.0,1.0
870,dbscan_kmeans_fallback,instant_velocity,42,8,0.35714285714285715,8,0.35714285714285715,0,0.0006449222564697266,0.8,2,5,0.7,1.0,1.0
880,dbscan_kmeans_fallback,instant_velocity,44,9,0.3181818181818182,9,0.3181818181818182,0,0.0006022453308105469,0.8,2,5,0.7,1.0,1.0
890,dbscan_kmeans_fallback,instant_velocity,45,8,0.37777777777777777,8,0.37777777777777777,0,0.0006034374237060547,0.8,2,5,0.7,1.0,1.0
900,dbscan_kmeans_fallback,instant_velocity,45,8,0.37777777777777777,8,0.37777777777777777,0,0.0006003379821777344,0.8,2,5,0.7,1.0,1.0
910,dbscan_kmeans_fallback,instant_velocity,46,8,0.43478260869565216,8,0.43478260869565216,0,0.0005869865417480469,0.8,2,5,0.7,1.0,1.0
920,dbscan_kmeans_fallback,instant_velocity,46,9,0.34782608695652173,9,0.34782608695652173,0,0.0005955696105957031,0.8,2,5,0.7,1.0,1.0
930,dbscan_kmeans_fallback,instant_velocity,45,9,0.3111111111111111,9,0.3111111111111111,0,0.0006666183471679688,0.8,2,5,0.7,1.0,1.0
940,dbscan_kmeans_fallback,instant_velocity,48,8,0.2708333333333333,8,0.2708333333333333,0,0.0006012916564941406,0.8,2,5,0.7,1.0,1.0
950,dbscan_kmeans_fallback,instant_velocity,49,11,0.3469387755102041,11,0.3469387755102041,0,0.0005931854248046875,0.8,2,5,0.7,1.0,1.0
960,dbscan_kmeans_fallback,instant_velocity,48,10,0.3333333333333333,10,0.3333333333333333,0,0.0006070137023925781,0.8,2,5,0.7,1.0,1.0
970,dbscan_kmeans_fallback,instant_velocity,50,11,0.3,11,0.3,0,0.0006015300750732422,0.8,2,5,0.7,1.0,1.0
980,dbscan_kmeans_fallback,instant_velocity,51,12,0.29411764705882354,12,0.29411764705882354,0,0.0006160736083984375,0.8,2,5,0.7,1.0,1.0
990,dbscan_kmeans_fallback,instant_velocity,50,14,0.26,14,0.26,0,0.0006544589996337891,0.8,2,5,0.7,1.0,1.0
1000,dbscan_kmeans_fallback,instant_velocity,50,12,0.32,12,0.32,0,0.0005950927734375,0.8,2,5,0.7,1.0,1.0
1010,dbscan_kmeans_fallback,instant_velocity,49,11,0.3673469387755102,11,0.3673469387755102,0,0.0006122589111328125,0.8,2,5,0.7,1.0,1.0
1020,dbscan_kmeans_fallback,instant_velocity,49,12,0.32653061224489793,12,0.32653061224489793,0,0.0005974769592285156,0.8,2,5,0.7,1.0,1.0
1030,dbscan_kmeans_fallback,instant_velocity,48,11,0.3333333333333333,11,0.3333333333333333,0,0.0005979537963867188,0.8,2,5,0.7,1.0,1.0
1040,dbscan_kmeans_fallback,instant_velocity,48,13,0.25,13,0.25,0,0.0005993843078613281,0.8,2,5,0.7,1.0,1.0
1050,dbscan_kmeans_fallback,instant_velocity,45,9,0.4,9,0.4,0,0.0009527206420898438,0.8,2,5,0.7,1.0,1.0
1060,dbscan_kmeans_fallback,instant_velocity,45,10,0.28888888888888886,10,0.28888888888888886,0,0.0006158351898193359,0.8,2,5,0.7,1.0,1.0
1070,dbscan_kmeans_fallback,instant_velocity,45,8,0.3333333333333333,8,0.3333333333333333,0,0.0006048679351806641,0.8,2,5,0.7,1.0,1.0
1080,dbscan_kmeans_fallback,instant_velocity,44,10,0.4090909090909091,10,0.4090909090909091,0,0.0005981922149658203,0.8,2,5,0.7,1.0,1.0
1090,dbscan_kmeans_fallback,instant_velocity,44,9,0.2727272727272727,9,0.2727272727272727,0,0.0006008148193359375,0.8,2,5,0.7,1.0,1.0
1100,dbscan_kmeans_fallback,instant_velocity,43,10,0.2558139534883721,10,0.2558139534883721,0,0.0006031990051269531,0.8,2,5,0.7,1.0,1.0
1110,dbscan_kmeans_fallback,instant_velocity,44,10,0.29545454545454547,10,0.29545454545454547,0,0.0006687641143798828,0.8,2,5,0.7,1.0,1.0
1120,dbscan_kmeans_fallback,instant_velocity,45,8,0.4,8,0.4,0,0.0006053447723388672,0.8,2,5,0.7,1.0,1.0
1130,dbscan_kmeans_fallback,instant_velocity,45,9,0.28888888888888886,9,0.28888888888888886,0,0.0005939006805419922,0.8,2,5,0.7,1.0,1.0
1140,dbscan_kmeans_fallback,instant_velocity,44,10,0.29545454545454547,10,0.29545454545454547,0,0.0005915164947509766,0.8,2,5,0.7,1.0,1.0
1150,dbscan_kmeans_fallback,instant_velocity,47,12,0.23404255319148937,12,0.23404255319148937,0,0.0006072521209716797,0.8,2,5,0.7,1.0,1.0
1160,dbscan_kmeans_fallback,instant_velocity,47,12,0.2553191489361702,12,0.2553191489361702,0,0.0005908012390136719,0.8,2,5,0.7,1.0,1.0
1170,dbscan_kmeans_fallback,instant_velocity,44,9,0.38636363636363635,9,0.38636363636363635,0,0.0007040500640869141,0.8,2,5,0.7,1.0,1.0
1180,dbscan_kmeans_fallback,instant_velocity,43,11,0.2558139534883721,11,0.2558139534883721,0,0.00066375732421875,0.8,2,5,0.7,1.0,1.0
1190,dbscan_kmeans_fallback,instant_velocity,43,11,0.27906976744186046,11,0.27906976744186046,0,0.0006611347198486328,0.8,2,5,0.7,1.0,1.0
1200,dbscan_kmeans_fallback,instant_velocity,43,9,0.32558139534883723,9,0.32558139534883723,0,0.0006625652313232422,0.8,2,5,0.7,1.0,1.0
1210,dbscan_kmeans_fallback,instant_velocity,41,9,0.2926829268292683,9,0.2926829268292683,0,0.0006594657897949219,0.8,2,5,0.7,1.0,1.0
1220,dbscan_kmeans_fallback,instant_velocity,41,8,0.36585365853658536,8,0.36585365853658536,0,0.0006549358367919922,0.8,2,5,0.7,1.0,1.0
1230,dbscan_kmeans_fallback,instant_velocity,40,7,0.4,7,0.4,0,0.0007023811340332031,0.8,2,5,0.7,1.0,1.0
1240,dbscan_kmeans_fallback,instant_velocity,39,8,0.38461538461538464,8,0.38461538461538464,0,0.0006432533264160156,0.8,2,5,0.7,1.0,1.0
