time_step,method,feature_mode,num_pedestrians,num_clusters,noise_ratio,raw_dbscan_num_clusters,raw_dbscan_noise_ratio,used_fallback,runtime_sec,eps,min_samples,window_size,momentum_alpha,position_weight,motion_weight
1300,dbscan_kmeans_fallback,momentum,39,3,0.07692307692307693,3,0.07692307692307693,0,0.0006544589996337891,1.0,2,5,0.7,1.0,0.5
1310,dbscan_kmeans_fallback,momentum,38,4,0.05263157894736842,4,0.05263157894736842,0,0.0006682872772216797,1.0,2,5,0.7,1.0,0.5
1320,dbscan_kmeans_fallback,momentum,39,5,0.07692307692307693,5,0.07692307692307693,0,0.0006573200225830078,1.0,2,5,0.7,1.0,0.5
1330,dbscan_kmeans_fallback,momentum,37,6,0.05405405405405406,6,0.05405405405405406,0,0.0007271766662597656,1.0,2,5,0.7,1.0,0.5
1340,dbscan_kmeans_fallback,momentum,35,5,0.11428571428571428,5,0.11428571428571428,0,0.0006561279296875,1.0,2,5,0.7,1.0,0.5
1350,dbscan_kmeans_fallback,momentum,32,4,0.1875,4,0.1875,0,0.0006031990051269531,1.0,2,5,0.7,1.0,0.5
1360,dbscan_kmeans_fallback,momentum,32,5,0.125,5,0.125,0,0.0005862712860107422,1.0,2,5,0.7,1.0,0.5
1370,dbscan_kmeans_fallback,momentum,31,4,0.12903225806451613,4,0.12903225806451613,0,0.0006568431854248047,1.0,2,5,0.7,1.0,0.5
1380,dbscan_kmeans_fallback,momentum,32,5,0.15625,5,0.15625,0,0.0006544589996337891,1.0,2,5,0.7,1.0,0.5
1390,dbscan_kmeans_fallback,momentum,32,5,0.125,5,0.125,0,0.0007138252258300781,1.0,2,5,0.7,1.0,0.5
1400,dbscan_kmeans_fallback,momentum,32,5,0.125,5,0.125,0,0.0006465911865234375,1.0,2,5,0.7,1.0,0.5
1410,dbscan_kmeans_fallback,momentum,32,5,0.125,5,0.125,0,0.0006525516510009766,1.0,2,5,0.7,1.0,0.5
1420,dbscan_kmeans_fallback,momentum,31,6,0.0967741935483871,6,0.0967741935483871,0,0.0006508827209472656,1.0,2,5,0.7,1.0,0.5
1430,dbscan_kmeans_fallback,momentum,29,5,0.13793103448275862,5,0.13793103448275862,0,0.0006456375122070312,1.0,2,5,0.7,1.0,0.5
1440,dbscan_kmeans_fallback,momentum,27,4,0.1111111111111111,4,0.1111111111111111,0,0.0006325244903564453,1.0,2,5,0.7,1.0,0.5
1450,dbscan_kmeans_fallback,momentum,26,4,0.15384615384615385,4,0.15384615384615385,0,0.0006628036499023438,1.0,2,5,0.7,1.0,0.5
1460,dbscan_kmeans_fallback,momentum,27,3,0.1111111111111111,3,0.1111111111111111,0,0.0005812644958496094,1.0,2,5,0.7,1.0,0.5
1470,dbscan_kmeans_fallback,momentum,26,3,0.07692307692307693,3,0.07692307692307693,0,0.0006008148193359375,1.0,2,5,0.7,1.0,0.5
1480,dbscan_kmeans_fallback,momentum,27,3,0.07407407407407407,3,0.07407407407407407,0,0.0005817413330078125,1.0,2,5,0.7,1.0,0.5
1490,dbscan_kmeans_fallback,momentum,29,4,0.06896551724137931,4,0.06896551724137931,0,0.0005941390991210938,1.0,2,5,0.7,1.0,0.5
1500,dbscan_kmeans_fallback,momentum,30,4,0.06666666666666667,4,0.06666666666666667,0,0.0005848407745361328,1.0,2,5,0.7,1.0,0.5
1510,dbscan_kmeans_fallback,momentum,28,4,0.10714285714285714,4,0.10714285714285714,0,0.0006418228149414062,1.0,2,5,0.7,1.0,0.5
1520,dbscan_kmeans_fallback,momentum,27,4,0.037037037037037035,4,0.037037037037037035,0,0.000583648681640625,1.0,2,5,0.7,1.0,0.5
1530,dbscan_kmeans_fallback,momentum,30,4,0.1,4,0.1,0,0.0005955696105957031,1.0,2,5,0.7,1.0,0.5
1540,dbscan_kmeans_fallback,momentum,31,5,0.0967741935483871,5,0.0967741935483871,0,0.0005970001220703125,1.0,2,5,0.7,1.0,0.5
1550,dbscan_kmeans_fallback,momentum,31,5,0.0967741935483871,5,0.0967741935483871,0,0.0005812644958496094,1.0,2,5,0.7,1.0,0.5
1560,dbscan_kmeans_fallback,momentum,31,5,0.0967741935483871,5,0.0967741935483871,0,0.0005936622619628906,1.0,2,5,0.7,1.0,0.5
1570,dbscan_kmeans_fallback,momentum,32,4,0.09375,4,0.09375,0,0.0006313323974609375,1.0,2,5,0.7,1.0,0.5
1580,dbscan_kmeans_fallback,momentum,33,3,0.09090909090909091,3,0.09090909090909091,0,0.0005998611450195312,1.0,2,5,0.7,1.0,0.5
1590,dbscan_kmeans_fallback,momentum,32,3,0.09375,3,0.09375,0,0.0005834102630615234,1.0,2,5,0.7,1.0,0.5
1600,dbscan_kmeans_fallback,momentum,32,3,0.0625,3,0.0625,0,0.0005898475646972656,1.0,2,5,0.7,1.0,0.5
1610,dbscan_kmeans_fallback,momentum,32,3,0.0625,3,0.0625,0,0.0006070137023925781,1.0,2,5,0.7,1.0,0.5
1620,dbscan_kmeans_fallback,momentum,34,2,0.058823529411764705,2,0.058823529411764705,0,0.0005865097045898438,1.0,2,5,0.7,1.0,0.5
1630,dbscan_kmeans_fallback,momentum,34,3,0.058823529411764705,3,0.058823529411764705,0,0.0006434917449951172,1.0,2,5,0.7,1.0,0.5
1640,dbscan_kmeans_fallback,momentum,35,3,0.08571428571428572,3,0.08571428571428572,0,0.0005893707275390625,1.0,2,5,0.7,1.0,0.5
1650,dbscan_kmeans_fallback,momentum,35,3,0.08571428571428572,3,0.08571428571428572,0,0.0006160736083984375,1.0,2,5,0.7,1.0,0.5
1660,dbscan_kmeans_fallback,momentum,36,3,0.08333333333333333,3,0.08333333333333333,0,0.0005927085876464844,1.0,2,5,0.7,1.0,0.5
1670,dbscan_kmeans_fallback,momentum,37,3,0.08108108108108109,3,0.08108108108108109,0,0.0006096363067626953,1.0,2,5,0.7,1.0,0.5
1680,dbscan_kmeans_fallback,momentum,38,3,0.07894736842105263,3,0.07894736842105263,0,0.0005860328674316406,1.0,2,5,0.7,1.0,0.5
1690,dbscan_kmeans_fallback,momentum,40,4,0.05,4,0.05,0,0.0008363723754882812,1.0,2,5,0.7,1.0,0.5
