time_step,method,feature_mode,num_pedestrians,num_clusters,noise_ratio,raw_dbscan_num_clusters,raw_dbscan_noise_ratio,used_fallback,runtime_sec,eps,min_samples,window_size,momentum_alpha,position_weight,motion_weight
550,dbscan_kmeans_fallback,window_velocity,38,9,0.34210526315789475,9,0.34210526315789475,0,0.0006003379821777344,0.8,2,5,0.7,1.0,1.0
560,dbscan_kmeans_fallback,window_velocity,38,10,0.3157894736842105,10,0.3157894736842105,0,0.0005948543548583984,0.8,2,5,0.7,1.0,1.0
570,dbscan_kmeans_fallback,window_velocity,39,9,0.3076923076923077,9,0.3076923076923077,0,0.0006487369537353516,0.8,2,5,0.7,1.0,1.0
580,dbscan_kmeans_fallback,window_velocity,39,10,0.3333333333333333,10,0.3333333333333333,0,0.0005867481231689453,0.8,2,5,0.7,1.0,1.0
590,dbscan_kmeans_fallback,window_velocity,38,9,0.3157894736842105,9,0.3157894736842105,0,0.0006003379821777344,0.8,2,5,0.7,1.0,1.0
600,dbscan_kmeans_fallback,window_velocity,37,9,0.40540540540540543,9,0.40540540540540543,0,0.000583648681640625,0.8,2,5,0.7,1.0,1.0
610,dbscan_kmeans_fallback,window_velocity,34,9,0.35294117647058826,9,0.35294117647058826,0,0.0005939006805419922,0.8,2,5,0.7,1.0,1.0
620,dbscan_kmeans_fallback,window_velocity,35,11,0.2857142857142857,11,0.2857142857142857,0,0.0005800724029541016,0.8,2,5,0.7,1.0,1.0
630,dbscan_kmeans_fallback,window_velocity,38,10,0.3684210526315789,10,0.3684210526315789,0,0.0006690025329589844,0.8,2,5,0.7,1.0,1.0
640,dbscan_kmeans_fallback,window_velocity,37,8,0.4864864864864865,8,0.4864864864864865,0,0.0006537437438964844,0.8,2,5,0.7,1.0,1.0
650,dbscan_kmeans_fallback,window_velocity,35,8,0.45714285714285713,8,0.45714285714285713,0,0.0006501674652099609,0.8,2,5,0.7,1.0,1.0
660,dbscan_kmeans_fallback,window_velocity,35,9,0.4,9,0.4,0,0.0006465911865234375,0.8,2,5,0.7,1.0,1.0
670,dbscan_kmeans_fallback,window_velocity,36,11,0.3055555555555556,11,0.3055555555555556,0,0.0006353855133056641,0.8,2,5,0.7,1.0,1.0
680,dbscan_kmeans_fallback,window_velocity,35,9,0.4,9,0.4,0,0.0006563663482666016,0.8,2,5,0.7,1.0,1.0
690,dbscan_kmeans_fallback,window_velocity,35,11,0.2571428571428571,11,0.2571428571428571,0,0.0006656646728515625,0.8,2,5,0.7,1.0,1.0
700,dbscan_kmeans_fallback,window_velocity,35,10,0.2857142857142857,10,0.2857142857142857,0,0.0005941390991210938,0.8,2,5,0.7,1.0,1.0
710,dbscan_kmeans_fallback,window_velocity,35,9,0.34285714285714286,9,0.34285714285714286,0,0.0006394386291503906,0.8,2,5,0.7,1.0,1.0
720,dbscan_kmeans_fallback,window_velocity,39,11,0.23076923076923078,11,0.23076923076923078,0,0.0006511211395263672,0.8,2,5,0.7,1.0,1.0
730,dbscan_kmeans_fallback,window_velocity,38,10,0.34210526315789475,10,0.34210526315789475,0,0.0006432533264160156,0.8,2,5,0.7,1.0,1.0
740,dbscan_kmeans_fallback,window_velocity,38,9,0.34210526315789475,9,0.34210526315789475,0,0.0006570816040039062,0.8,2,5,0.7,1.0,1.0
750,dbscan_kmeans_fallback,window_velocity,41,10,0.34146341463414637,10,0.34146341463414637,0,0.0006928443908691406,0.8,2,5,0.7,1.0,1.0
760,dbscan_kmeans_fallback,window_velocity,42,8,0.3333333333333333,8,0.3333333333333333,0,0.0006494522094726562,0.8,2,5,0.7,1.0,1.0
770,dbscan_kmeans_fallback,window_velocity,42,8,0.35714285714285715,8,0.35714285714285715,0,0.0006685256958007812,0.8,2,5,0.7,1.0,1.0
780,dbscan_kmeans_fallback,window_velocity,42,9,0.3333333333333333,9,0.3333333333333333,0,0.0006456375122070312,0.8,2,5,0.7,1.0,1.0
790,dbscan_kmeans_fallback,window_velocity,44,8,0.38636363636363635,8,0.38636363636363635,0,0.0006625652313232422,0.8,2,5,0.7,1.0,1.0
800,dbscan_kmeans_fallback,window_velocity,45,10,0.3111111111111111,10,0.3111111111111111,0,0.0005958080291748047,0.8,2,5,0.7,1.0,1.0
810,dbscan_kmeans_fallback,window_velocity,47,11,0.3191489361702128,11,0.3191489361702128,0,0.0006546974182128906,0.8,2,5,0.7,1.0,1.0
820,dbscan_kmeans_fallback,window_velocity,46,10,0.34782608695652173,10,0.34782608695652173,0,0.0006074905395507812,0.8,2,5,0.7,1.0,1.0
830,dbscan_kmeans_fallback,window_velocity,44,9,0.38636363636363635,9,0.38636363636363635,0,0.0005970001220703125,0.8,2,5,0.7,1.0,1.0
840,dbscan_kmeans_fallback,window_velocity,42,6,0.40476190476190477,6,0.40476190476190477,0,0.0005991458892822266,0.8,2,5,0.7,1.0,1.0
850,dbscan_kmeans_fallback,window_velocity,43,9,0.32558139534883723,9,0.32558139534883723,0,0.0005979537963867188,0.8,2,5,0.7,1.0,1.0
860,dbscan_kmeans_fallback,window_velocity,42,7,0.35714285714285715,7,0.35714285714285715,0,0.0005991458892822266,0.8,2,5,0.7,1.0,1.0
870,dbscan_kmeans_fallback,window_velocity,42,8,0.38095238095238093,8,0.38095238095238093,0,0.0006334781646728516,0.8,2,5,0.7,1.0,1.0
880,dbscan_kmeans_fallback,window_velocity,44,8,0.38636363636363635,8,0.38636363636363635,0,0.0006046295166015625,0.8,2,5,0.7,1.0,1.0
890,dbscan_kmeans_fallback,window_velocity,45,10,0.26666666666666666,10,0.26666666666666666,0,0.0005970001220703125,0.8,2,5,0.7,1.0,1.0
900,dbscan_kmeans_fallback,window_velocity,45,10,0.24444444444444444,10,0.24444444444444444,0,0.0006034374237060547,0.8,2,5,0.7,1.0,1.0
910,dbscan_kmeans_fallback,window_velocity,46,7,0.391304347826087,7,0.391304347826087,0,0.0005881786346435547,0.8,2,5,0.7,1.0,1.0
920,dbscan_kmeans_fallback,window_velocity,46,9,0.391304347826087,9,0.391304347826087,0,0.0005939006805419922,0.8,2,5,0.7,1.0,1.0
930,dbscan_kmeans_fallback,window_velocity,45,9,0.3111111111111111,9,0.3111111111111111,0,0.0006542205810546875,0.8,2,5,0.7,1.0,1.0
940,dbscan_kmeans_fallback,window_velocity,48,8,0.3125,8,0.3125,0,0.0005936622619628906,0.8,2,5,0.7,1.0,1.0
950,dbscan_kmeans_fallback,window_velocity,49,10,0.32653061224489793,10,0.32653061224489793,0,0.0006043910980224609,0.8,2,5,0.7,1.0,1.0
960,dbscan_kmeans_fallback,window_velocity,48,10,0.3333333333333333,10,0.3333333333333333,0,0.0005955696105957031,0.8,2,5,0.7,1.0,1.0
970,dbscan_kmeans_fallback,window_velocity,50,10,0.34,10,0.34,0,0.0006055831909179688,0.8,2,5,0.7,1.0,1.0
980,dbscan_kmeans_fallback,window_velocity,51,12,0.3137254901960784,12,0.3137254901960784,0,0.0005996227264404297,0.8,2,5,0.7,1.0,1.0
990,dbscan_kmeans_fallback,window_velocity,50,12,0.28,12,0.28,0,0.0006542205810546875,0.8,2,5,0.7,1.0,1.0
1000,dbscan_kmeans_fallback,window_velocity,50,12,0.28,12,0.28,0,0.0006062984466552734,0.8,2,5,0.7,1.0,1.0
1010,dbscan_kmeans_fallback,window_velocity,49,12,0.2653061224489796,12,0.2653061224489796,0,0.0005908012390136719,0.8,2,5,0.7,1.0,1.0
1020,dbscan_kmeans_fallback,window_velocity,49,13,0.2857142857142857,13,0.2857142857142857,0,0.000598907470703125,0.8,2,5,0.7,1.0,1.0
1030,dbscan_kmeans_fallback,window_velocity,48,12,0.2708333333333333,12,0.2708333333333333,0,0.0005853176116943359,0.8,2,5,0.7,1.0,1.0
