time_step,method,feature_mode,num_pedestrians,num_clusters,raw_num_clusters,used_fallback,runtime_sec,window_size,beta,n_clusters_param,dist_threshold,vel_threshold,sigma_d,sigma_v
4820,relation_graph,temporal_relation,19,8,8,0,0.0039904117584228516,5,0.7,3,2.5,0.2,2.0,0.1
4830,relation_graph,temporal_relation,18,8,8,0,0.0026938915252685547,5,0.7,3,2.5,0.2,2.0,0.1
4840,relation_graph,temporal_relation,17,7,7,0,0.002456188201904297,5,0.7,3,2.5,0.2,2.0,0.1
4850,relation_graph,temporal_relation,17,6,6,0,0.0023725032806396484,5,0.7,3,2.5,0.2,2.0,0.1
4860,relation_graph,temporal_relation,18,6,6,0,0.0025844573974609375,5,0.7,3,2.5,0.2,2.0,0.1
4870,relation_graph,temporal_relation,17,7,7,0,0.0023682117462158203,5,0.7,3,2.5,0.2,2.0,0.1
4880,relation_graph,temporal_relation,16,6,6,0,0.002186298370361328,5,0.7,3,2.5,0.2,2.0,0.1
4890,relation_graph,temporal_relation,15,6,6,0,0.001991748809814453,5,0.7,3,2.5,0.2,2.0,0.1
4900,relation_graph,temporal_relation,15,6,6,0,0.002028226852416992,5,0.7,3,2.5,0.2,2.0,0.1
4910,relation_graph,temporal_relation,16,6,6,0,0.002140522003173828,5,0.7,3,2.5,0.2,2.0,0.1
4920,relation_graph,temporal_relation,17,7,7,0,0.002346515655517578,5,0.7,3,2.5,0.2,2.0,0.1
4930,relation_graph,temporal_relation,17,7,7,0,0.0021588802337646484,5,0.7,3,2.5,0.2,2.0,0.1
4940,relation_graph,temporal_relation,15,6,6,0,0.0018582344055175781,5,0.7,3,2.5,0.2,2.0,0.1
4950,relation_graph,temporal_relation,14,6,6,0,0.001737833023071289,5,0.7,3,2.5,0.2,2.0,0.1
4960,relation_graph,temporal_relation,14,6,6,0,0.0017933845520019531,5,0.7,3,2.5,0.2,2.0,0.1
4970,relation_graph,temporal_relation,15,6,6,0,0.0019490718841552734,5,0.7,3,2.5,0.2,2.0,0.1
4980,relation_graph,temporal_relation,17,5,5,0,0.0022509098052978516,5,0.7,3,2.5,0.2,2.0,0.1
4990,relation_graph,temporal_relation,18,5,5,0,0.002393484115600586,5,0.7,3,2.5,0.2,2.0,0.1
5000,relation_graph,temporal_relation,17,4,4,0,0.002380847930908203,5,0.7,3,2.5,0.2,2.0,0.1
5010,relation_graph,temporal_relation,18,5,5,0,0.002490520477294922,5,0.7,3,2.5,0.2,2.0,0.1
5020,relation_graph,temporal_relation,19,6,6,0,0.0027687549591064453,5,0.7,3,2.5,0.2,2.0,0.1
5030,relation_graph,temporal_relation,19,7,7,0,0.002740144729614258,5,0.7,3,2.5,0.2,2.0,0.1
5040,relation_graph,temporal_relation,20,8,8,0,0.003019571304321289,5,0.7,3,2.5,0.2,2.0,0.1
5050,relation_graph,temporal_relation,22,7,7,0,0.0034246444702148438,5,0.7,3,2.5,0.2,2.0,0.1
5060,relation_graph,temporal_relation,22,6,6,0,0.0035789012908935547,5,0.7,3,2.5,0.2,2.0,0.1
5070,relation_graph,temporal_relation,23,7,7,0,0.003930091857910156,5,0.7,3,2.5,0.2,2.0,0.1
5080,relation_graph,temporal_relation,22,5,5,0,0.00464320182800293,5,0.7,3,2.5,0.2,2.0,0.1
5090,relation_graph,temporal_relation,22,5,5,0,0.0051457881927490234,5,0.7,3,2.5,0.2,2.0,0.1
5100,relation_graph,temporal_relation,24,4,4,0,0.005414009094238281,5,0.7,3,2.5,0.2,2.0,0.1
5110,relation_graph,temporal_relation,24,4,4,0,0.005965232849121094,5,0.7,3,2.5,0.2,2.0,0.1
5120,relation_graph,temporal_relation,27,4,4,0,0.005632162094116211,5,0.7,3,2.5,0.2,2.0,0.1
5130,relation_graph,temporal_relation,28,5,5,0,0.0052318572998046875,5,0.7,3,2.5,0.2,2.0,0.1
5140,relation_graph,temporal_relation,29,7,7,0,0.005710124969482422,5,0.7,3,2.5,0.2,2.0,0.1
5150,relation_graph,temporal_relation,30,8,8,0,0.006132602691650391,5,0.7,3,2.5,0.2,2.0,0.1
5160,relation_graph,temporal_relation,29,7,7,0,0.005936861038208008,5,0.7,3,2.5,0.2,2.0,0.1
5170,relation_graph,temporal_relation,30,7,7,0,0.006163835525512695,5,0.7,3,2.5,0.2,2.0,0.1
5180,relation_graph,temporal_relation,30,6,6,0,0.006375789642333984,5,0.7,3,2.5,0.2,2.0,0.1
5190,relation_graph,temporal_relation,30,9,9,0,0.006400585174560547,5,0.7,3,2.5,0.2,2.0,0.1
5200,relation_graph,temporal_relation,30,9,9,0,0.0064220428466796875,5,0.7,3,2.5,0.2,2.0,0.1
5210,relation_graph,temporal_relation,28,7,7,0,0.005671501159667969,5,0.7,3,2.5,0.2,2.0,0.1
5220,relation_graph,temporal_relation,27,5,5,0,0.005361318588256836,5,0.7,3,2.5,0.2,2.0,0.1
5230,relation_graph,temporal_relation,26,4,4,0,0.005028486251831055,5,0.7,3,2.5,0.2,2.0,0.1
5240,relation_graph,temporal_relation,26,4,4,0,0.0057525634765625,5,0.7,3,2.5,0.2,2.0,0.1
5250,relation_graph,temporal_relation,26,4,4,0,0.007273435592651367,5,0.7,3,2.5,0.2,2.0,0.1
5260,relation_graph,temporal_relation,26,3,3,0,0.007107734680175781,5,0.7,3,2.5,0.2,2.0,0.1
5270,relation_graph,temporal_relation,27,5,5,0,0.008174657821655273,5,0.7,3,2.5,0.2,2.0,0.1
5280,relation_graph,temporal_relation,29,6,6,0,0.006114482879638672,5,0.7,3,2.5,0.2,2.0,0.1
5290,relation_graph,temporal_relation,27,4,4,0,0.0051195621490478516,5,0.7,3,2.5,0.2,2.0,0.1
5300,relation_graph,temporal_relation,26,4,4,0,0.0049746036529541016,5,0.7,3,2.5,0.2,2.0,0.1
5310,relation_graph,temporal_relation,26,5,5,0,0.006671905517578125,5,0.7,3,2.5,0.2,2.0,0.1
5320,relation_graph,temporal_relation,26,5,5,0,0.005028247833251953,5,0.7,3,2.5,0.2,2.0,0.1
5330,relation_graph,temporal_relation,26,4,4,0,0.004850625991821289,5,0.7,3,2.5,0.2,2.0,0.1
5340,relation_graph,temporal_relation,27,3,3,0,0.005229473114013672,5,0.7,3,2.5,0.2,2.0,0.1
5350,relation_graph,temporal_relation,27,3,3,0,0.007241964340209961,5,0.7,3,2.5,0.2,2.0,0.1
5360,relation_graph,temporal_relation,25,4,4,0,0.004572629928588867,5,0.7,3,2.5,0.2,2.0,0.1
5370,relation_graph,temporal_relation,25,6,6,0,0.0046079158782958984,5,0.7,3,2.5,0.2,2.0,0.1
5380,relation_graph,temporal_relation,22,7,7,0,0.0037467479705810547,5,0.7,3,2.5,0.2,2.0,0.1
5390,relation_graph,temporal_relation,20,6,6,0,0.003240346908569336,5,0.7,3,2.5,0.2,2.0,0.1
5400,relation_graph,temporal_relation,13,6,6,0,0.001665353775024414,5,0.7,3,2.5,0.2,2.0,0.1
