time_step,method,feature_type,num_pedestrians,num_clusters,noise_ratio,runtime_sec,n_clusters_param,eps,min_samples
3460,kmeans,spatial_xy,34,3,0.0,0.0074520111083984375,3,0.6,2
3470,kmeans,spatial_xy,34,3,0.0,0.007298946380615234,3,0.6,2
3480,kmeans,spatial_xy,33,3,0.0,0.007421731948852539,3,0.6,2
3490,kmeans,spatial_xy,32,3,0.0,0.0073986053466796875,3,0.6,2
3500,kmeans,spatial_xy,31,3,0.0,0.007758617401123047,3,0.6,2
3510,kmeans,spatial_xy,30,3,0.0,0.007047414779663086,3,0.6,2
3520,kmeans,spatial_xy,30,3,0.0,0.007202625274658203,3,0.6,2
3530,kmeans,spatial_xy,30,3,0.0,0.007205486297607422,3,0.6,2
3540,kmeans,spatial_xy,28,3,0.0,0.00722956657409668,3,0.6,2
3550,kmeans,spatial_xy,27,3,0.0,0.007452487945556641,3,0.6,2
3560,kmeans,spatial_xy,27,3,0.0,0.007679462432861328,3,0.6,2
3570,kmeans,spatial_xy,26,3,0.0,0.007133007049560547,3,0.6,2
3580,kmeans,spatial_xy,26,3,0.0,0.007129669189453125,3,0.6,2
3590,kmeans,spatial_xy,27,3,0.0,0.0069370269775390625,3,0.6,2
3600,kmeans,spatial_xy,27,3,0.0,0.0072290897369384766,3,0.6,2
3610,kmeans,spatial_xy,27,3,0.0,0.0075185298919677734,3,0.6,2
3620,kmeans,spatial_xy,28,3,0.0,0.007142782211303711,3,0.6,2
3630,kmeans,spatial_xy,29,3,0.0,0.007240772247314453,3,0.6,2
3640,kmeans,spatial_xy,29,3,0.0,0.007082223892211914,3,0.6,2
3650,kmeans,spatial_xy,28,3,0.0,0.007434844970703125,3,0.6,2
3660,kmeans,spatial_xy,27,3,0.0,0.007837772369384766,3,0.6,2
3670,kmeans,spatial_xy,27,3,0.0,0.0072515010833740234,3,0.6,2
3680,kmeans,spatial_xy,27,3,0.0,0.007105112075805664,3,0.6,2
3690,kmeans,spatial_xy,29,3,0.0,0.007525444030761719,3,0.6,2
3700,kmeans,spatial_xy,30,3,0.0,0.007330656051635742,3,0.6,2
3710,kmeans,spatial_xy,32,3,0.0,0.007257938385009766,3,0.6,2
3720,kmeans,spatial_xy,35,3,0.0,0.007264375686645508,3,0.6,2
3730,kmeans,spatial_xy,36,3,0.0,0.0071179866790771484,3,0.6,2
3740,kmeans,spatial_xy,35,3,0.0,0.007367610931396484,3,0.6,2
3750,kmeans,spatial_xy,32,3,0.0,0.008762598037719727,3,0.6,2
3760,kmeans,spatial_xy,32,3,0.0,0.007470607757568359,3,0.6,2
3770,kmeans,spatial_xy,32,3,0.0,0.007792472839355469,3,0.6,2
3780,kmeans,spatial_xy,31,3,0.0,0.007573604583740234,3,0.6,2
3790,kmeans,spatial_xy,34,3,0.0,0.008418560028076172,3,0.6,2
3800,kmeans,spatial_xy,34,3,0.0,0.007462024688720703,3,0.6,2
3810,kmeans,spatial_xy,34,3,0.0,0.008157491683959961,3,0.6,2
3820,kmeans,spatial_xy,34,3,0.0,0.007754087448120117,3,0.6,2
3830,kmeans,spatial_xy,34,3,0.0,0.007546424865722656,3,0.6,2
3840,kmeans,spatial_xy,33,3,0.0,0.008171319961547852,3,0.6,2
3850,kmeans,spatial_xy,32,3,0.0,0.008380413055419922,3,0.6,2
3860,kmeans,spatial_xy,32,3,0.0,0.0077974796295166016,3,0.6,2
3870,kmeans,spatial_xy,31,3,0.0,0.0078582763671875,3,0.6,2
3880,kmeans,spatial_xy,30,3,0.0,0.007161855697631836,3,0.6,2
3890,kmeans,spatial_xy,28,3,0.0,0.007085084915161133,3,0.6,2
3900,kmeans,spatial_xy,30,3,0.0,0.00719904899597168,3,0.6,2
3910,kmeans,spatial_xy,30,3,0.0,0.007474184036254883,3,0.6,2
3920,kmeans,spatial_xy,30,3,0.0,0.007350444793701172,3,0.6,2
3930,kmeans,spatial_xy,30,3,0.0,0.007636070251464844,3,0.6,2
3940,kmeans,spatial_xy,30,3,0.0,0.0074291229248046875,3,0.6,2
3950,kmeans,spatial_xy,31,3,0.0,0.0073893070220947266,3,0.6,2
3960,kmeans,spatial_xy,31,3,0.0,0.007287502288818359,3,0.6,2
3970,kmeans,spatial_xy,31,3,0.0,0.007399797439575195,3,0.6,2
3980,kmeans,spatial_xy,30,3,0.0,0.0073337554931640625,3,0.6,2
3990,kmeans,spatial_xy,31,3,0.0,0.007310152053833008,3,0.6,2
4000,kmeans,spatial_xy,30,3,0.0,0.007386922836303711,3,0.6,2
4010,kmeans,spatial_xy,27,3,0.0,0.007945060729980469,3,0.6,2
4020,kmeans,spatial_xy,27,3,0.0,0.007455587387084961,3,0.6,2
4030,kmeans,spatial_xy,27,3,0.0,0.007376194000244141,3,0.6,2
4040,kmeans,spatial_xy,25,3,0.0,0.007101774215698242,3,0.6,2
4050,kmeans,spatial_xy,24,3,0.0,0.007343769073486328,3,0.6,2
4060,kmeans,spatial_xy,25,3,0.0,0.007093191146850586,3,0.6,2
4070,kmeans,spatial_xy,25,3,0.0,0.0071871280670166016,3,0.6,2
4080,kmeans,spatial_xy,25,3,0.0,0.007346630096435547,3,0.6,2
4090,kmeans,spatial_xy,26,3,0.0,0.00718998908996582,3,0.6,2
4100,kmeans,spatial_xy,24,3,0.0,0.0073986053466796875,3,0.6,2
4110,kmeans,spatial_xy,21,3,0.0,0.007096290588378906,3,0.6,2
4120,kmeans,spatial_xy,22,3,0.0,0.0069789886474609375,3,0.6,2
4130,kmeans,spatial_xy,22,3,0.0,0.007104635238647461,3,0.6,2
4140,kmeans,spatial_xy,21,3,0.0,0.007452487945556641,3,0.6,2
4150,kmeans,spatial_xy,21,3,0.0,0.007299184799194336,3,0.6,2
4160,kmeans,spatial_xy,22,3,0.0,0.0071408748626708984,3,0.6,2
4170,kmeans,spatial_xy,21,3,0.0,0.007147312164306641,3,0.6,2
4180,kmeans,spatial_xy,21,3,0.0,0.0076372623443603516,3,0.6,2
4190,kmeans,spatial_xy,19,3,0.0,0.007293701171875,3,0.6,2
4200,kmeans,spatial_xy,18,3,0.0,0.0071370601654052734,3,0.6,2
4210,kmeans,spatial_xy,19,3,0.0,0.006960153579711914,3,0.6,2
4220,kmeans,spatial_xy,19,3,0.0,0.0068187713623046875,3,0.6,2
4230,kmeans,spatial_xy,20,3,0.0,0.007531881332397461,3,0.6,2
4240,kmeans,spatial_xy,20,3,0.0,0.0068149566650390625,3,0.6,2
4250,kmeans,spatial_xy,21,3,0.0,0.007421016693115234,3,0.6,2
4260,kmeans,spatial_xy,21,3,0.0,0.007975339889526367,3,0.6,2
4270,kmeans,spatial_xy,20,3,0.0,0.007228374481201172,3,0.6,2
4280,kmeans,spatial_xy,21,3,0.0,0.007062196731567383,3,0.6,2
4290,kmeans,spatial_xy,21,3,0.0,0.007396697998046875,3,0.6,2
4300,kmeans,spatial_xy,23,3,0.0,0.0072977542877197266,3,0.6,2
4310,kmeans,spatial_xy,23,3,0.0,0.007538795471191406,3,0.6,2
4320,kmeans,spatial_xy,22,3,0.0,0.007519245147705078,3,0.6,2
4330,kmeans,spatial_xy,22,3,0.0,0.007548809051513672,3,0.6,2
4340,kmeans,spatial_xy,21,3,0.0,0.007433414459228516,3,0.6,2
4350,kmeans,spatial_xy,21,3,0.0,0.0074651241302490234,3,0.6,2
4360,kmeans,spatial_xy,21,3,0.0,0.007200956344604492,3,0.6,2
4370,kmeans,spatial_xy,21,3,0.0,0.006973981857299805,3,0.6,2
4380,kmeans,spatial_xy,20,3,0.0,0.006810426712036133,3,0.6,2
4390,kmeans,spatial_xy,20,3,0.0,0.006860494613647461,3,0.6,2
4400,kmeans,spatial_xy,18,3,0.0,0.006888389587402344,3,0.6,2
4410,kmeans,spatial_xy,17,3,0.0,0.0067560672760009766,3,0.6,2
4420,kmeans,spatial_xy,19,3,0.0,0.006888866424560547,3,0.6,2
4430,kmeans,spatial_xy,19,3,0.0,0.00715327262878418,3,0.6,2
4440,kmeans,spatial_xy,19,3,0.0,0.007058382034301758,3,0.6,2
4450,kmeans,spatial_xy,18,3,0.0,0.006808280944824219,3,0.6,2
4460,kmeans,spatial_xy,17,3,0.0,0.006840705871582031,3,0.6,2
4470,kmeans,spatial_xy,16,3,0.0,0.006764888763427734,3,0.6,2
4480,kmeans,spatial_xy,15,3,0.0,0.006648540496826172,3,0.6,2
4490,kmeans,spatial_xy,16,3,0.0,0.006775379180908203,3,0.6,2
4500,kmeans,spatial_xy,17,3,0.0,0.006815910339355469,3,0.6,2
4510,kmeans,spatial_xy,18,3,0.0,0.006685972213745117,3,0.6,2
4520,kmeans,spatial_xy,18,3,0.0,0.006631135940551758,3,0.6,2
4530,kmeans,spatial_xy,21,3,0.0,0.00667119026184082,3,0.6,2
4540,kmeans,spatial_xy,20,3,0.0,0.006735324859619141,3,0.6,2
4550,kmeans,spatial_xy,19,3,0.0,0.006776094436645508,3,0.6,2
4560,kmeans,spatial_xy,19,3,0.0,0.006819963455200195,3,0.6,2
4570,kmeans,spatial_xy,21,3,0.0,0.007833242416381836,3,0.6,2
4580,kmeans,spatial_xy,21,3,0.0,0.007228374481201172,3,0.6,2
4590,kmeans,spatial_xy,22,3,0.0,0.007340192794799805,3,0.6,2
4600,kmeans,spatial_xy,21,3,0.0,0.006998300552368164,3,0.6,2
4610,kmeans,spatial_xy,22,3,0.0,0.006846189498901367,3,0.6,2
4620,kmeans,spatial_xy,23,3,0.0,0.006722211837768555,3,0.6,2
4630,kmeans,spatial_xy,24,3,0.0,0.007142305374145508,3,0.6,2
4640,kmeans,spatial_xy,24,3,0.0,0.007221698760986328,3,0.6,2
4650,kmeans,spatial_xy,24,3,0.0,0.0072116851806640625,3,0.6,2
4660,kmeans,spatial_xy,24,3,0.0,0.007838726043701172,3,0.6,2
4670,kmeans,spatial_xy,23,3,0.0,0.007215261459350586,3,0.6,2
4680,kmeans,spatial_xy,22,3,0.0,0.007245063781738281,3,0.6,2
4690,kmeans,spatial_xy,21,3,0.0,0.0069789886474609375,3,0.6,2
4700,kmeans,spatial_xy,21,3,0.0,0.007022380828857422,3,0.6,2
4710,kmeans,spatial_xy,19,3,0.0,0.006985664367675781,3,0.6,2
4720,kmeans,spatial_xy,20,3,0.0,0.0071103572845458984,3,0.6,2
4730,kmeans,spatial_xy,18,3,0.0,0.006991386413574219,3,0.6,2
4740,kmeans,spatial_xy,19,3,0.0,0.007030010223388672,3,0.6,2
4750,kmeans,spatial_xy,17,3,0.0,0.007205963134765625,3,0.6,2
4760,kmeans,spatial_xy,18,3,0.0,0.0070514678955078125,3,0.6,2
4770,kmeans,spatial_xy,19,3,0.0,0.00699305534362793,3,0.6,2
4780,kmeans,spatial_xy,20,3,0.0,0.007158756256103516,3,0.6,2
4790,kmeans,spatial_xy,20,3,0.0,0.007454633712768555,3,0.6,2
4800,kmeans,spatial_xy,20,3,0.0,0.006838083267211914,3,0.6,2
4810,kmeans,spatial_xy,20,3,0.0,0.0069315433502197266,3,0.6,2
4820,kmeans,spatial_xy,19,3,0.0,0.0067403316497802734,3,0.6,2
4830,kmeans,spatial_xy,18,3,0.0,0.006872892379760742,3,0.6,2
4840,kmeans,spatial_xy,17,3,0.0,0.0068013668060302734,3,0.6,2
4850,kmeans,spatial_xy,17,3,0.0,0.006709098815917969,3,0.6,2
4860,kmeans,spatial_xy,18,3,0.0,0.00690770149230957,3,0.6,2
4870,kmeans,spatial_xy,17,3,0.0,0.0067138671875,3,0.6,2
4880,kmeans,spatial_xy,16,3,0.0,0.00663447380065918,3,0.6,2
4890,kmeans,spatial_xy,15,3,0.0,0.006597757339477539,3,0.6,2
4900,kmeans,spatial_xy,15,3,0.0,0.0066585540771484375,3,0.6,2
4910,kmeans,spatial_xy,16,3,0.0,0.007473945617675781,3,0.6,2
4920,kmeans,spatial_xy,17,3,0.0,0.006649017333984375,3,0.6,2
4930,kmeans,spatial_xy,17,3,0.0,0.006712198257446289,3,0.6,2
4940,kmeans,spatial_xy,15,3,0.0,0.006707668304443359,3,0.6,2
4950,kmeans,spatial_xy,14,3,0.0,0.00684046745300293,3,0.6,2
4960,kmeans,spatial_xy,14,3,0.0,0.006710529327392578,3,0.6,2
4970,kmeans,spatial_xy,15,3,0.0,0.006798982620239258,3,0.6,2
4980,kmeans,spatial_xy,17,3,0.0,0.006916522979736328,3,0.6,2
4990,kmeans,spatial_xy,18,3,0.0,0.006715297698974609,3,0.6,2
5000,kmeans,spatial_xy,17,3,0.0,0.007077217102050781,3,0.6,2
5010,kmeans,spatial_xy,18,3,0.0,0.006691455841064453,3,0.6,2
5020,kmeans,spatial_xy,19,3,0.0,0.006836891174316406,3,0.6,2
5030,kmeans,spatial_xy,19,3,0.0,0.006837129592895508,3,0.6,2
5040,kmeans,spatial_xy,20,3,0.0,0.00708770751953125,3,0.6,2
5050,kmeans,spatial_xy,22,3,0.0,0.006906270980834961,3,0.6,2
5060,kmeans,spatial_xy,22,3,0.0,0.007083415985107422,3,0.6,2
5070,kmeans,spatial_xy,23,3,0.0,0.007169485092163086,3,0.6,2
5080,kmeans,spatial_xy,22,3,0.0,0.0069122314453125,3,0.6,2
5090,kmeans,spatial_xy,22,3,0.0,0.007082462310791016,3,0.6,2
5100,kmeans,spatial_xy,24,3,0.0,0.007176637649536133,3,0.6,2
5110,kmeans,spatial_xy,24,3,0.0,0.007390737533569336,3,0.6,2
5120,kmeans,spatial_xy,27,3,0.0,0.007378339767456055,3,0.6,2
5130,kmeans,spatial_xy,28,3,0.0,0.007514238357543945,3,0.6,2
5140,kmeans,spatial_xy,29,3,0.0,0.008157491683959961,3,0.6,2
5150,kmeans,spatial_xy,30,3,0.0,0.0074117183685302734,3,0.6,2
5160,kmeans,spatial_xy,29,3,0.0,0.0072479248046875,3,0.6,2
5170,kmeans,spatial_xy,30,3,0.0,0.0075838565826416016,3,0.6,2
5180,kmeans,spatial_xy,30,3,0.0,0.007668972015380859,3,0.6,2
5190,kmeans,spatial_xy,30,3,0.0,0.007376432418823242,3,0.6,2
5200,kmeans,spatial_xy,30,3,0.0,0.0075225830078125,3,0.6,2
5210,kmeans,spatial_xy,28,3,0.0,0.008320331573486328,3,0.6,2
5220,kmeans,spatial_xy,27,3,0.0,0.0074634552001953125,3,0.6,2
5230,kmeans,spatial_xy,26,3,0.0,0.008038520812988281,3,0.6,2
5240,kmeans,spatial_xy,26,3,0.0,0.008072853088378906,3,0.6,2
5250,kmeans,spatial_xy,26,3,0.0,0.00754547119140625,3,0.6,2
5260,kmeans,spatial_xy,26,3,0.0,0.0073680877685546875,3,0.6,2
5270,kmeans,spatial_xy,27,3,0.0,0.007731437683105469,3,0.6,2
5280,kmeans,spatial_xy,29,3,0.0,0.007609128952026367,3,0.6,2
5290,kmeans,spatial_xy,27,3,0.0,0.006875276565551758,3,0.6,2
5300,kmeans,spatial_xy,26,3,0.0,0.007130146026611328,3,0.6,2
5310,kmeans,spatial_xy,26,3,0.0,0.007085323333740234,3,0.6,2
5320,kmeans,spatial_xy,26,3,0.0,0.007231712341308594,3,0.6,2
5330,kmeans,spatial_xy,26,3,0.0,0.00748896598815918,3,0.6,2
5340,kmeans,spatial_xy,27,3,0.0,0.007550477981567383,3,0.6,2
5350,kmeans,spatial_xy,27,3,0.0,0.007824897766113281,3,0.6,2
5360,kmeans,spatial_xy,25,3,0.0,0.007239580154418945,3,0.6,2
5370,kmeans,spatial_xy,25,3,0.0,0.006827354431152344,3,0.6,2
5380,kmeans,spatial_xy,22,3,0.0,0.007067441940307617,3,0.6,2
5390,kmeans,spatial_xy,20,3,0.0,0.0071544647216796875,3,0.6,2
5400,kmeans,spatial_xy,13,3,0.0,0.006714582443237305,3,0.6,2
