time_step,method,feature_type,num_pedestrians,num_clusters,noise_ratio,runtime_sec,n_clusters_param,eps,min_samples
1620,agglomerative,spatial_xy,34,3,0.0,0.00036454200744628906,3,0.6,2
1630,agglomerative,spatial_xy,34,3,0.0,0.0003597736358642578,3,0.6,2
1640,agglomerative,spatial_xy,35,3,0.0,0.00036644935607910156,3,0.6,2
1650,agglomerative,spatial_xy,35,3,0.0,0.0003631114959716797,3,0.6,2
1660,agglomerative,spatial_xy,36,3,0.0,0.00036597251892089844,3,0.6,2
1670,agglomerative,spatial_xy,37,3,0.0,0.0003657341003417969,3,0.6,2
1680,agglomerative,spatial_xy,38,3,0.0,0.0003674030303955078,3,0.6,2
1690,agglomerative,spatial_xy,40,3,0.0,0.00040793418884277344,3,0.6,2
1700,agglomerative,spatial_xy,40,3,0.0,0.00037217140197753906,3,0.6,2
1710,agglomerative,spatial_xy,40,3,0.0,0.0003788471221923828,3,0.6,2
1720,agglomerative,spatial_xy,40,3,0.0,0.0003674030303955078,3,0.6,2
1730,agglomerative,spatial_xy,43,3,0.0,0.00037932395935058594,3,0.6,2
1740,agglomerative,spatial_xy,44,3,0.0,0.0003871917724609375,3,0.6,2
1750,agglomerative,spatial_xy,44,3,0.0,0.00038623809814453125,3,0.6,2
1760,agglomerative,spatial_xy,46,3,0.0,0.0003859996795654297,3,0.6,2
1770,agglomerative,spatial_xy,47,3,0.0,0.0003871917724609375,3,0.6,2
1780,agglomerative,spatial_xy,44,3,0.0,0.00037932395935058594,3,0.6,2
1790,agglomerative,spatial_xy,43,3,0.0,0.00037407875061035156,3,0.6,2
1800,agglomerative,spatial_xy,42,3,0.0,0.0003707408905029297,3,0.6,2
1810,agglomerative,spatial_xy,42,3,0.0,0.0004203319549560547,3,0.6,2
1820,agglomerative,spatial_xy,44,3,0.0,0.00038623809814453125,3,0.6,2
1830,agglomerative,spatial_xy,43,3,0.0,0.00037980079650878906,3,0.6,2
1840,agglomerative,spatial_xy,43,3,0.0,0.00042748451232910156,3,0.6,2
1850,agglomerative,spatial_xy,45,3,0.0,0.00037980079650878906,3,0.6,2
1860,agglomerative,spatial_xy,43,3,0.0,0.00037932395935058594,3,0.6,2
1870,agglomerative,spatial_xy,44,3,0.0,0.00038051605224609375,3,0.6,2
1880,agglomerative,spatial_xy,44,3,0.0,0.0003726482391357422,3,0.6,2
1890,agglomerative,spatial_xy,44,3,0.0,0.00037932395935058594,3,0.6,2
1900,agglomerative,spatial_xy,44,3,0.0,0.00037860870361328125,3,0.6,2
1910,agglomerative,spatial_xy,46,3,0.0,0.00038552284240722656,3,0.6,2
1920,agglomerative,spatial_xy,46,3,0.0,0.00038623809814453125,3,0.6,2
1930,agglomerative,spatial_xy,46,3,0.0,0.0004239082336425781,3,0.6,2
1940,agglomerative,spatial_xy,44,3,0.0,0.0003733634948730469,3,0.6,2
1950,agglomerative,spatial_xy,42,3,0.0,0.0003745555877685547,3,0.6,2
